"filter.id","EQ_ID","rec.id","Year","Month","Day","Hour","Minute","Second","Lat","Lat.min","Lon","Lon.min","Depth","ML","Sta.num","closest.epi","angle","RMS","ERH","ERZ","N","Number","quality","Lon.X","Lat.Y","Pfile","ts_name","P_arr_time","S_arr_time","Index","Sec_CMT","Lon_CMT","Lat_CMT","Dep_CMT","Mw_CMT","Strike1_CMT","Dip1_CMT","Slip1_CMT","Strike2_CMT","Dip2_CMT","Slip2_CMT","CMT.sec","CMT.id","Sec_BATS","EQ_Lat_BATS","EQ_Lon_BATS","Depth_CWB","ML_BATS","Strike1_BATS","Dip1_BATS","Slip1_BATS","Strike2_BATS","Dip2_BATS","Slip2_BATS","M0_BATS","Mw_BATS","BATS.sec","BATS.id","FM1_total_sec","sec_diff","abs_sec_diff","FM_loc.x","FM_loc.y","R_diff","Lon.WU","Lat.WU","Dep.WU","ML.WU","Strike1.WU","Dip1.WU","Slip1.WU","Strike2.WU","Dip2.WU","Slip2.WU","has_FM","final.Lon","final.Lat","final.Dep","Tran_Mw","Final_Mw","Mw_index","Final_Strike_1","Final_Dip_1","Final_Slip_1","Final_Strike_2","Final_Dip_2","Final_Slip_2","FM_Index","Fnm_1","Frv_1","Fnm_2","Frv_2","Sta","Name","County","City","Net","Lon.Sta.X","Lat.Sta.Y","El.","address","Lon_67","Lat_67","X2020_pick","suggested.Vs30_EGDT","PS_log.30m","LT.SiteClass.Vs30","LT.SiteClass.2001","LT.Vs30.measured","LT.Vs30.estimated","X2020.Vs30","Vs30.Index","NOTE","Rrup_p1","Rrup_p2","Avg_Rrup","Hypo","Adopted_Rrup"
"B000027","2018_0118_2357_49","2018_0118_2357_49_ILA",2018,1,18,23,57,48.95,24,30.7,122,8.16,74.53,4.1,99,10.3,173,0.38,0.3,0.3,"F",190,"C",122.136,24.5116666666667,"13182357.P18","201801182357_ILA_13182357.P18.asc",20,28.69531,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.136,24.5116666666667,74.53,3.91,3.91,"CWB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ILA","宜蘭市","宜蘭縣","宜蘭市","CWB_BH",121.7563,24.7638,-170,"力行街3號",325659.016,2740033.641,217.428,242.41,NA,"D1","D","-",217,217.428,"pick","",NA,NA,NA,88.3882976190853,88.3882976190853
"B000028","2018_0121_0100_16","2018_0121_0100_16_SCS",2018,1,21,1,0,16.13,22,50.44,120,36.31,13.51,4.07,99,11.2,28,0.39,0.1,0.1,"F",228,"B",120.605166666667,22.8406666666667,"13210100.P18","201801210100_SCS_13210100.P18.asc",20,23.16016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.13,22.8406,120.6051,13.51,4.07,271.31,22.72,29.69,153.56,78.97,109.99,6.1e+21,3.79,16.13,"BATS_5457",16.13,0,0,120.6051,22.8406,0.00991071249854134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.605166666667,22.8406666666667,13.51,3.88,4.02,"BATS",271.31,22.72,29.69,153.56,78.97,109.99,"BATS",0,0,0,1,"SCS","旗山","高雄市","旗山區","CWB_BH",120.4938,22.8856,-230,"東平里樹人路21號",197235.055,2531909.928,748.611,NA,NA,NA,NA,NA,NA,748.611,"pick",NA,NA,NA,NA,18.3819565063135,18.3819565063135
"B000029","2018_0121_0100_16","2018_0121_0100_16_SMG",2018,1,21,1,0,16.13,22,50.44,120,36.31,13.51,4.07,99,11.2,28,0.39,0.1,0.1,"F",228,"B",120.605166666667,22.8406666666667,"13210100.P18","201801210100_SMG_13210100.P18.asc",20,22.66992,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.13,22.8406,120.6051,13.51,4.07,271.31,22.72,29.69,153.56,78.97,109.99,6.1e+21,3.79,16.13,"BATS_5457",16.13,0,0,120.6051,22.8406,0.00991071249854134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.605166666667,22.8406666666667,13.51,3.88,4.02,"BATS",271.31,22.72,29.69,153.56,78.97,109.99,"BATS",0,0,0,1,"SMG","瑪家","屏東縣","瑪家鄉","CWB_BH",120.6448,22.7054,-155,"北葉村風景1號之20",212679.869,2511910.714,573.826,NA,NA,NA,NA,NA,NA,573.826,"pick",NA,NA,NA,NA,20.5787178657952,20.5787178657952
"B000030","2018_0121_2351_13","2018_0121_2351_13_EAH",2018,1,21,23,51,13.17,24,15.44,121,48.85,17.42,3.65,99,8.7,90,0.33,0.1,0.1,"F",168,"C",121.814166666667,24.2573333333333,"13212351.P18","201801212351_EAH_13212351.P18.asc",20,22.89844,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.17,24.2573,121.8141,17.42,3.65,252.07,17.22,142.08,18.73,79.52,76.26,1.03e+21,3.28,3073.17,"BATS_5458",3073.17,0,0,121.8141,24.2573,0.00805536398251678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.814166666667,24.2573333333333,17.42,3.45,3.55,"BATS",252.07,17.22,142.08,18.73,79.52,76.26,"BATS",0,1,0,1,"EAH","澳花","宜蘭縣","南澳鄉","CWB_BH",121.7393,24.3293,-49,"澳花國小",324197.675,2691898.34,511.236,NA,NA,NA,NA,NA,NA,511.236,"pick",NA,NA,NA,NA,20.6098179516463,20.6098179516463
"B000031","2018_0122_0909_56","2018_0122_0909_56_SHUL",2018,1,22,9,9,55.87,23,44.66,121,24.11,19.2,3.55,99,3.4,57,0.31,0.2,0.2,"F",202,"B",121.401833333333,23.7443333333333,"13220909.P18","201801220909_SHUL_13220909.P18.asc",20,23.60156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.87,23.7443,121.4018,19.2,3.55,40.25,39.74,122.7,180.38,57.45,65.81,1.25e+21,3.34,595.87,"BATS_5459",595.87,0,0,121.4018,23.7443,0.00495535624927067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.401833333333,23.7443333333333,19.2,3.34,3.6,"BATS",40.25,39.74,122.7,180.38,57.45,65.81,"BATS",0,1,0,1,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,NA,NA,NA,25.6982598827236,25.6982598827236
"B000032","2018_0124_0428_09","2018_0124_0428_09_CHKH",2018,1,24,4,28,9.1,23,3.12,121,20.23,18.76,4.2,99,6.2,112,0.34,0.2,0.2,"F",172,"C",121.337166666667,23.052,"13240428.P18","201801240428_CHKH_13240428.P18.asc",20,23.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,23.052,121.3371,18.76,4.2,226.89,24.54,112.26,22.66,67.39,80.18,7.95e+21,3.87,1689.1,"BATS_5462",1689.1,0,0,121.3371,23.052,0.00733333333201358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.337166666667,23.052,18.76,4.02,4.1,"BATS",226.89,24.54,112.26,22.66,67.39,80.18,"BATS",0,1,0,1,"CHKH","博愛","臺東縣","成功鎮","CWB_BH",121.3957,23.1917,-93,"忠孝國小博愛分校",289678.09,2565771.448,409.563,NA,NA,NA,NA,NA,NA,409.563,"pick",NA,NA,NA,NA,25.0446014941344,25.0446014941344
"B000033","2018_0124_0428_09","2018_0124_0428_09_EDH",2018,1,24,4,28,9.1,23,3.12,121,20.23,18.76,4.2,99,6.2,112,0.34,0.2,0.2,"F",172,"C",121.337166666667,23.052,"13240428.P18","201801240428_EDH_13240428.P18.asc",20,22.7002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,23.052,121.3371,18.76,4.2,226.89,24.54,112.26,22.66,67.39,80.18,7.95e+21,3.87,1689.1,"BATS_5462",1689.1,0,0,121.3371,23.052,0.00733333333201358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.337166666667,23.052,18.76,4.02,4.1,"BATS",226.89,24.54,112.26,22.66,67.39,80.18,"BATS",0,1,0,1,"EDH","東河","臺東縣","東河鄉","CWB_BH",121.3039,22.9725,-221,"東河村16鄰35號",280331.122,2541475.601,519.107,663.94,1,NA,NA,NA,NA,663.94,"EGDT.mea",NA,NA,NA,NA,21.00211808366,21.00211808366
"B000034","2018_0124_0428_09","2018_0124_0428_09_EHD",2018,1,24,4,28,9.1,23,3.12,121,20.23,18.76,4.2,99,6.2,112,0.34,0.2,0.2,"F",172,"C",121.337166666667,23.052,"13240428.P18","201801240428_EHD_13240428.P18.asc",20,23.80078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,23.052,121.3371,18.76,4.2,226.89,24.54,112.26,22.66,67.39,80.18,7.95e+21,3.87,1689.1,"BATS_5462",1689.1,0,0,121.3371,23.052,0.00733333333201358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.337166666667,23.052,18.76,4.02,4.1,"BATS",226.89,24.54,112.26,22.66,67.39,80.18,"BATS",0,1,0,1,"EHD","廣原國小","台東縣","海端鄉","CWB_BH",121.2061,23.1488,322.44301,"台東縣海端鄉廣原村大埔1號",270275.768,2560980.717,460.577,NA,NA,NA,NA,NA,NA,460.577,"pick",NA,NA,NA,NA,25.4393145347904,25.4393145347904
"B000035","2018_0124_0428_09","2018_0124_0428_09_LDU",2018,1,24,4,28,9.1,23,3.12,121,20.23,18.76,4.2,99,6.2,112,0.34,0.2,0.2,"F",172,"C",121.337166666667,23.052,"13240428.P18","201801240428_LDU_13240428.P18.asc",20,26.10059,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,23.052,121.3371,18.76,4.2,226.89,24.54,112.26,22.66,67.39,80.18,7.95e+21,3.87,1689.1,"BATS_5462",1689.1,0,0,121.3371,23.052,0.00733333333201358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.337166666667,23.052,18.76,4.02,4.1,"BATS",226.89,24.54,112.26,22.66,67.39,80.18,"BATS",0,1,0,1,"LDU","綠島","臺東縣","綠島鄉","CWB_BH",121.4693,22.6733,-185,"中寮村3號",297395.704,2508388.783,607.486,617.87,NA,NA,NA,NA,NA,607.486,"pick",NA,NA,NA,NA,47.9023107584592,47.9023107584592
"B000036","2018_0126_1631_29","2018_0126_1631_29_EHD",2018,1,26,16,31,28.66,22,58.09,120,59.31,5.71,4.58,99,16,31,0.39,0.1,0.3,"F",250,"C",120.9885,22.9681666666667,"13261631.P18","201801261631_EHD_13261631.P18.asc",19.99219,23.69141,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.66,22.9681,120.9885,5.71,4.58,168.21,30.56,-68.06,323.13,61.86,-102.44,3.17e+22,4.27,1888.66,"BATS_5463",1888.66,0,0,120.9885,22.9681,0.00666666666653271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.9885,22.9681666666667,5.71,4.41,4.47,"BATS",168.21,30.56,-68.06,323.13,61.86,-102.44,"BATS",1,0,1,0,"EHD","廣原國小","台東縣","海端鄉","CWB_BH",121.2061,23.1488,322.44301,"台東縣海端鄉廣原村大埔1號",270275.768,2560980.717,460.577,NA,NA,NA,NA,NA,NA,460.577,"pick",NA,NA,NA,NA,30.4963268116014,30.4963268116014
"B000037","2018_0126_1631_29","2018_0126_1631_29_ELD",2018,1,26,16,31,28.66,22,58.09,120,59.31,5.71,4.58,99,16,31,0.39,0.1,0.3,"F",250,"C",120.9885,22.9681666666667,"13261631.P18","201801261631_ELD_13261631.P18.asc",20,23.10156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.66,22.9681,120.9885,5.71,4.58,168.21,30.56,-68.06,323.13,61.86,-102.44,3.17e+22,4.27,1888.66,"BATS_5463",1888.66,0,0,120.9885,22.9681,0.00666666666653271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.9885,22.9681666666667,5.71,4.41,4.47,"BATS",168.21,30.56,-68.06,323.13,61.86,-102.44,"BATS",1,0,1,0,"ELD","利稻","臺東縣","海端鄉","CWB_BH",121.025,23.1864,1040,"臺東縣海端鄉霧鹿村2鄰12號",251730.382,2565129.678,760,902.74,NA,NA,NA,NA,NA,760,"pick",NA,NA,NA,NA,25.1137419752613,25.1137419752613
"B000038","2018_0126_1631_29","2018_0126_1631_29_LONT",2018,1,26,16,31,28.66,22,58.09,120,59.31,5.71,4.58,99,16,31,0.39,0.1,0.3,"F",250,"C",120.9885,22.9681666666667,"13261631.P18","201801261631_LONT_13261631.P18.asc",19.99219,22.08984,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.66,22.9681,120.9885,5.71,4.58,168.21,30.56,-68.06,323.13,61.86,-102.44,3.17e+22,4.27,1888.66,"BATS_5463",1888.66,0,0,120.9885,22.9681,0.00666666666653271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.9885,22.9681666666667,5.71,4.41,4.47,"BATS",168.21,30.56,-68.06,323.13,61.86,-102.44,"BATS",1,0,1,0,"LONT","鹿野","臺東縣","鹿野鄉","CWB_BH",121.1299,22.9064,-90,"龍田村北二路66號",262496.672,2534129.803,639.556,NA,NA,NA,NA,NA,NA,639.556,"pick",NA,NA,NA,NA,17.0213197196927,17.0213197196927
"B000039","2018_0131_1449_24","2018_0131_1449_24_ELD",2018,1,31,14,49,24.42,22,59.07,120,59.86,7.58,3.82,99,16,35,0.39,0.1,0.4,"F",198,"C",120.997666666667,22.9845,"13311449.P18","201801311449_ELD_13311449.P18.asc",20,22.80078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.42,22.9845,120.9976,7.58,3.82,199.98,46.49,-32.63,313.77,66.98,-131.58,3.53e+21,3.64,2964.42,"BATS_5467",2964.42,0,0,120.9976,22.9845,0.00733333333201358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.997666666667,22.9845,7.58,3.62,3.88,"BATS",199.98,46.49,-32.63,313.77,66.98,-131.58,"BATS",1,0,1,0,"ELD","利稻","臺東縣","海端鄉","CWB_BH",121.025,23.1864,1040,"臺東縣海端鄉霧鹿村2鄰12號",251730.382,2565129.678,760,902.74,NA,NA,NA,NA,NA,760,"pick",NA,NA,NA,NA,23.7747251508824,23.7747251508824
"B000040","2018_0131_1449_24","2018_0131_1449_24_LONT",2018,1,31,14,49,24.42,22,59.07,120,59.86,7.58,3.82,99,16,35,0.39,0.1,0.4,"F",198,"C",120.997666666667,22.9845,"13311449.P18","201801311449_LONT_13311449.P18.asc",20,22.10156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.42,22.9845,120.9976,7.58,3.82,199.98,46.49,-32.63,313.77,66.98,-131.58,3.53e+21,3.64,2964.42,"BATS_5467",2964.42,0,0,120.9976,22.9845,0.00733333333201358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.997666666667,22.9845,7.58,3.62,3.88,"BATS",199.98,46.49,-32.63,313.77,66.98,-131.58,"BATS",1,0,1,0,"LONT","鹿野","臺東縣","鹿野鄉","CWB_BH",121.1299,22.9064,-90,"龍田村北二路66號",262496.672,2534129.803,639.556,NA,NA,NA,NA,NA,NA,639.556,"pick",NA,NA,NA,NA,17.7815529411804,17.7815529411804
"B000041","2018_0131_1544_19","2018_0131_1544_19_EHD",2018,1,31,15,44,18.65,22,58.15,120,59.3,6.96,4.19,99,16,31,0.35,0.1,0.3,"F",264,"C",120.988333333333,22.9691666666667,"13311544.P18","201801311544_EHD_13311544.P18.asc",19.99219,23.69141,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.65,22.9691,120.9883,6.96,4.19,177.08,32.85,-57.33,319.72,62.83,-109.22,1.31e+22,4.02,2658.65,"BATS_5468",2658.65,0,0,120.9883,22.9691,0.00760847480695017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.988333333333,22.9691666666667,6.96,4.01,4.24,"BATS",177.08,32.85,-57.33,319.72,62.83,-109.22,"BATS",1,0,1,0,"EHD","廣原國小","台東縣","海端鄉","CWB_BH",121.2061,23.1488,322.44301,"台東縣海端鄉廣原村大埔1號",270275.768,2560980.717,460.577,NA,NA,NA,NA,NA,NA,460.577,"pick",NA,NA,NA,NA,30.6954787550219,30.6954787550219
"B000042","2018_0131_1544_19","2018_0131_1544_19_ELD",2018,1,31,15,44,18.65,22,58.15,120,59.3,6.96,4.19,99,16,31,0.35,0.1,0.3,"F",264,"C",120.988333333333,22.9691666666667,"13311544.P18","201801311544_ELD_13311544.P18.asc",20,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.65,22.9691,120.9883,6.96,4.19,177.08,32.85,-57.33,319.72,62.83,-109.22,1.31e+22,4.02,2658.65,"BATS_5468",2658.65,0,0,120.9883,22.9691,0.00760847480695017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.988333333333,22.9691666666667,6.96,4.01,4.24,"BATS",177.08,32.85,-57.33,319.72,62.83,-109.22,"BATS",1,0,1,0,"ELD","利稻","臺東縣","海端鄉","CWB_BH",121.025,23.1864,1040,"臺東縣海端鄉霧鹿村2鄰12號",251730.382,2565129.678,760,902.74,NA,NA,NA,NA,NA,760,"pick",NA,NA,NA,NA,25.3242058315754,25.3242058315754
"B000043","2018_0131_1544_19","2018_0131_1544_19_LONT",2018,1,31,15,44,18.65,22,58.15,120,59.3,6.96,4.19,99,16,31,0.35,0.1,0.3,"F",264,"C",120.988333333333,22.9691666666667,"13311544.P18","201801311544_LONT_13311544.P18.asc",19.99219,22.08984,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.65,22.9691,120.9883,6.96,4.19,177.08,32.85,-57.33,319.72,62.83,-109.22,1.31e+22,4.02,2658.65,"BATS_5468",2658.65,0,0,120.9883,22.9691,0.00760847480695017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.988333333333,22.9691666666667,6.96,4.01,4.24,"BATS",177.08,32.85,-57.33,319.72,62.83,-109.22,"BATS",1,0,1,0,"LONT","鹿野","臺東縣","鹿野鄉","CWB_BH",121.1299,22.9064,-90,"龍田村北二路66號",262496.672,2534129.803,639.556,NA,NA,NA,NA,NA,NA,639.556,"pick",NA,NA,NA,NA,17.538164214079,17.538164214079
"B000044","2018_0201_0107_58","2018_0201_0107_58_ELD",2018,2,1,1,7,58.48,22,58.44,120,58.77,6.36,3.99,99,17.1,31,0.42,0.1,0.3,"F",214,"C",120.9795,22.974,"14010107.P18","201802010107_ELD_14010107.P18.asc",20,23.01001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.48,22.974,120.9795,6.36,3.99,161.54,20.48,-80.29,331.19,69.82,-93.6,2.63e+21,3.55,478.48,"BATS_5469",478.48,0,0,120.9795,22.974,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.9795,22.974,6.36,3.8,3.8,"BATS",161.54,20.48,-80.29,331.19,69.82,-93.6,"BATS",1,0,1,0,"ELD","利稻","臺東縣","海端鄉","CWB_BH",121.025,23.1864,1040,"臺東縣海端鄉霧鹿村2鄰12號",251730.382,2565129.678,760,902.74,NA,NA,NA,NA,NA,760,"pick",NA,NA,NA,NA,24.8090709217415,24.8090709217415
"B000045","2018_0201_0107_58","2018_0201_0107_58_LONT",2018,2,1,1,7,58.48,22,58.44,120,58.77,6.36,3.99,99,17.1,31,0.42,0.1,0.3,"F",214,"C",120.9795,22.974,"14010107.P18","201802010107_LONT_14010107.P18.asc",20.00024,22.19019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.48,22.974,120.9795,6.36,3.99,161.54,20.48,-80.29,331.19,69.82,-93.6,2.63e+21,3.55,478.48,"BATS_5469",478.48,0,0,120.9795,22.974,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120.9795,22.974,6.36,3.8,3.8,"BATS",161.54,20.48,-80.29,331.19,69.82,-93.6,"BATS",1,0,1,0,"LONT","鹿野","臺東縣","鹿野鄉","CWB_BH",121.1299,22.9064,-90,"龍田村北二路66號",262496.672,2534129.803,639.556,NA,NA,NA,NA,NA,NA,639.556,"pick",NA,NA,NA,NA,18.2884993643546,18.2884993643546
"B000046","2018_0201_1206_04","2018_0201_1206_04_CHKH",2018,2,1,12,6,3.52,23,12.11,121,21.71,17.36,3.52,99,3.6,65,0.35,0.1,0.1,"F",165,"B",121.361833333333,23.2018333333333,"14011205.P18","201802011206_CHKH_14011205.P18.asc",20,22.60156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52,23.2018,121.3618,17.36,3.52,67.97,29.49,132.97,201.03,68.89,68.92,4.57e+21,3.71,363.52,"BATS_5470",363.52,0,0,121.3618,23.2018,0.00495535624927067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.361833333333,23.2018333333333,17.36,3.31,3.95,"BATS",67.97,29.49,132.97,201.03,68.89,68.92,"BATS",0,1,0,1,"CHKH","博愛","臺東縣","成功鎮","CWB_BH",121.3957,23.1917,-93,"忠孝國小博愛分校",289678.09,2565771.448,409.563,NA,NA,NA,NA,NA,NA,409.563,"pick",NA,NA,NA,NA,17.7383295718622,17.7383295718622
"B000047","2018_0203_1931_53","2018_0203_1931_53_EAH",2018,2,3,19,31,52.81,24,10.93,121,41.98,10.38,4.3,59,8.2,162,0.31,0.3,0.2,"F",94,"C",121.699666666667,24.1821666666667,"14031930.118","201802031931_EAH_14031930.118.asc",19.99219,22.58594,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.699666666667,24.1821666666667,10.38,4.12,4.12,"CWB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EAH","澳花","宜蘭縣","南澳鄉","CWB_BH",121.7393,24.3293,-49,"澳花國小",324197.675,2691898.34,511.236,NA,NA,NA,NA,NA,NA,511.236,"pick",NA,NA,NA,NA,19.7361140045349,19.7361140045349
"B000048","2018_0203_1931_53","2018_0203_1931_53_EWT",2018,2,3,19,31,52.81,24,10.93,121,41.98,10.38,4.3,59,8.2,162,0.31,0.3,0.2,"F",94,"C",121.699666666667,24.1821666666667,"14031930.118","201802031931_EWT_14031930.118.asc",19.99219,23.89062,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.699666666667,24.1821666666667,10.38,4.12,4.12,"CWB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EWT","武塔","宜蘭縣","南澳鄉","CWB_BH",121.7783,24.445,37,"武塔村新溪路1號",328083.794,2704734.863,328.357,NA,NA,NA,NA,NA,NA,328.357,"pick",NA,NA,NA,NA,31.9208238615484,31.9208238615484
"B000049","2018_0203_1931_53","2018_0203_1931_53_ILA",2018,2,3,19,31,52.81,24,10.93,121,41.98,10.38,4.3,59,8.2,162,0.31,0.3,0.2,"F",94,"C",121.699666666667,24.1821666666667,"14031930.118","201802031931_ILA_14031930.118.asc",20,26.60156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.699666666667,24.1821666666667,10.38,4.12,4.12,"CWB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ILA","宜蘭市","宜蘭縣","宜蘭市","CWB_BH",121.7563,24.7638,-170,"力行街3號",325659.016,2740033.641,217.428,242.41,NA,"D1","D","-",217,217.428,"pick","",NA,NA,NA,65.5076087183771,65.5076087183771
"B000050","2018_0203_1931_53","2018_0203_1931_53_SHUL",2018,2,3,19,31,52.81,24,10.93,121,41.98,10.38,4.3,59,8.2,162,0.31,0.3,0.2,"F",94,"C",121.699666666667,24.1821666666667,"14031930.118","201802031931_SHUL_14031930.118.asc",19.99219,26.89062,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.699666666667,24.1821666666667,10.38,4.12,4.12,"CWB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHUL","水璉","花蓮縣","壽豐鄉","CWB_BH",121.5627,23.7875,-115,"化仁國中水璉分校",306515.554,2631809.007,465.935,NA,NA,NA,NA,NA,NA,465.935,"pick",NA,NA,NA,NA,47.0405204159138,47.0405204159138
"B000051","2018_0203_1930_57","2018_0203_1930_57_EAH",2018,2,3,19,30,57.13,24,10.87,121,42.16,10.32,4.79,99,8.5,90,0.36,0.1,0.1,"F",218,"C",121.702666666667,24.1811666666667,"14031930.P18","201802031930_EAH_14031930.P18.asc",19.99219,22.59375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.13,24.1811,121.7026,10.32,4.79,217.79,42.93,27.47,106.96,71.69,129.54,4.04e+22,4.34,1857.13,"BATS_5472",1857.13,0,0,121.7026,24.1811,0.00991071249830236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.702666666667,24.1811666666667,10.32,4.63,4.54,"BATS",217.79,42.93,27.47,106.96,71.69,129.54,"BATS",0,0,0,1,"EAH","澳花","宜蘭縣","南澳鄉","CWB_BH",121.7393,24.3293,-49,"澳花國小",324197.675,2691898.34,511.236,NA,NA,NA,NA,NA,NA,511.236,"pick",NA,NA,NA,NA,19.7370052439574,19.7370052439574
"B000052","2018_0203_1930_57","2018_0203_1930_57_EWT",2018,2,3,19,30,57.13,24,10.87,121,42.16,10.32,4.79,99,8.5,90,0.36,0.1,0.1,"F",218,"C",121.702666666667,24.1811666666667,"14031930.P18","201802031930_EWT_14031930.P18.asc",20,23.89844,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.13,24.1811,121.7026,10.32,4.79,217.79,42.93,27.47,106.96,71.69,129.54,4.04e+22,4.34,1857.13,"BATS_5472",1857.13,0,0,121.7026,24.1811,0.00991071249830236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,121.702666666667,24.1811666666667,10.32,4.63,4.54,"BATS",217.79,42.93,27.47,106.96,71.69,129.54,"BATS",0,0,0,1,"EWT","武塔","宜蘭縣","南澳鄉","CWB_BH",121.7783,24.445,37,"武塔村新溪路1號",328083.794,2704734.863,328.357,NA,NA,NA,NA,NA,NA,328.357,"pick",NA,NA,NA,NA,31.9288055680133,31.9288055680133
